label,question,label_position
international_fees,"how much is the atm fee for my boa card in orlando, fl",99
international_fees,will my discover card ding me with transaction fees if i'm in aruba,99
international_fees,will i incur transaction fees if i use my american card internationally,99
international_fees,does my card charge a fee for use in indonesia,99
international_fees,how much is the charge of using my card in italy during my stay there,99
international_fees,does my bank of america card have international transaction fees,99
international_fees,will i get charged for using my credit card in portland,99
international_visa,do i need an international visa to get into italy,113
international_visa,does mexico travel require a visa,113
international_visa,do i need a visa to travel to mexico,113
international_visa,"should i go to okinawa, does it require an international visa",113
international_visa,will i have to apply for a visa if i want to visit mexico,113
international_visa,"if i plan on travelling to this country, do i need a visa",113
international_visa,do i need a travel visa to visit germany,113
international_visa,do i have to have a visa to go to denmark,113
international_visa,what paperwork will i need to visit northern ireland,113
international_visa,does international travel always require a visa,113
international_visa,what are the visa requirements for brazil,113
international_visa,do i need a visa to spain,113
international_visa,if i go to canada next month do i need a visa,113
international_visa,do i need an international visa to go to brazil,113
international_visa,would i need to get a visa to go to ireland,113
international_visa,do i need a visa to scotland,113
international_visa,will i need a visa to go to moldova,113
international_visa,what documents to i need to go to egypt,113
international_visa,do i need a travel visa to visit japan,113
international_visa,would i need a travel visa to go to the congo,113
international_visa,do i need a visa for south korea,113
international_visa,"i'm going to be going to canada soon, do they require a visa for entry",113
international_visa,i'm going to jamaica next week; am i needing a visa,113
international_visa,to vacation to tel aviv do i need a travel visa,113
international_visa,do i need a visa to travel to indonesia,113
jump_start,what do i need in order to jump start my car,142
jump_start,can you tell me how to jump my car,142
jump_start,what are my options for jump starting my battery,142
jump_start,how do i do a jump start on my car,142
jump_start,how do i jump start a battery,142
jump_start,how can i jump start my car if my battery is dead,142
jump_start,how do you jump a car,142
jump_start,"my car battery is dead, what do i do now",142
jump_start,tell me how to jump start my dead battery,142
jump_start,"my car needs jump started, find me directions",142
jump_start,what do i do if my car battery died,142
jump_start,what prong jump starts the car,142
jump_start,i need to know how to jump start my car,142
jump_start,i need rules for jump starting,142
jump_start,explain how to jump a car,142
jump_start,how do you use jumper cables,142
jump_start,help me jump start my car,142
jump_start,what do i do to jump start my car,142
jump_start,what is the way to jump start my car,142
jump_start,i would appreciate it if you could show me how to jump start a car battery,142
jump_start,what do i need to do to get my car jump started,142
jump_start,how do i jump my car,142
jump_start,what should i do if my car battery dies,142
jump_start,"my car battery died, what should i do",142
jump_start,i need to know how to get my car jump started,142
last_maintenance,when did i change my oil,100
last_maintenance,tell me the date of my last car check up,100
last_maintenance,how long has it been since my oil was changed,100
last_maintenance,when was the last time i took my car in,100
last_maintenance,how long's it been since my car was at autozone,100
last_maintenance,"on what day, month and year did i get new tires",100
last_maintenance,when was my last maintenance on my car in the shop,100
last_maintenance,when was the car in the shop,100
last_maintenance,when did i go to the mechanic,100
last_maintenance,what was the date of my last auto appointment,100
last_maintenance,when was my car last in the shop,100
last_maintenance,i need to know when i last took my car in for a check up,100
last_maintenance,when did i take to car to the auto shop,100
last_maintenance,i need you to look up the date of my car's last visit to the shop,100
last_maintenance,i need to know when my oil was last changed,100
last_maintenance,do you remember my last oil change,100
last_maintenance,do you know how long its been since i had my oil changed and a tune up,100
last_maintenance,what is the last date of service on my car,100
last_maintenance,"i can't remember when my car last went to the shop, can you find out for me",100
last_maintenance,what was the last time i had my car at the dealer for repairs,100
last_maintenance,was my car in the shop this past week,100
last_maintenance,last incident of my car in the shop,100
last_maintenance,what date did i have my oil changed last,100
last_maintenance,what's the amount of time since having my car given a once over by a mechanic,100
last_maintenance,when did i get my car inspected last,100
lost_luggage,i was flying out of chicago on american airlines flight ab123 and my luggage is now lost,42
lost_luggage,i was on delta flight ab123 out of new york and haven't been able to locate my luggage,42
lost_luggage,i was on american airlines flight ab123 out of houston and i can't find my luggage,42
lost_luggage,what should i do if i lost my luggage,42
lost_luggage,my luggage is missing i was on spirit flight ab123 from chicago,42
lost_luggage,who do i contact for lost luggage,42
lost_luggage,i'm in baggage claim at the airport and my luggage didn't make it,42
lost_luggage,"i need my luggage found, i was on delta flight ab123 out of san francisco",42
lost_luggage,i arrived on delta flight ab123 from juno but my luggage doesn't appear to have come with me,42
lost_luggage,who do i report lost luggage to,42
lost_luggage,i have no idea where my luggage is,42
lost_luggage,how do i handle the situation if i lost my luggage,42
lost_luggage,find me the number for jet blue's customer service so i can yell at someone about my missing luggage,42
lost_luggage,i think my luggage got lost,42
lost_luggage,my luggage appears to be missing,42
lost_luggage,how to find lost luggage,42
lost_luggage,i just flew in on american airlines flight ab123 from chicago and can't find my luggage,42
lost_luggage,help me find my luggage,42
lost_luggage,"if i lost my luggage, where can i get help",42
